transaction_id,customer_id,transaction_type,device_type,location,merchant_category,hour_of_day,transaction_amount,account_balance_before,balance_after_transaction,transactions_last_24h,is_international,is_anomaly
101333,1503,transfer,ATM,Chennai,travel,23,6161.41,87146.09,80984.68,7,0,0
101334,1997,cash_out,mobile,Chennai,fashion,11,7470.81,32346.78,24875.969999999998,10,0,0
101335,1946,purchase,web,Mumbai,grocery,18,4601.59,62311.33,57709.740000000005,1,0,0
101336,1573,purchase,web,Delhi,fashion,4,3407.28,48611.98,45204.700000000004,6,1,0
101337,1440,payment,ATM,Hyderabad,grocery,7,6445.18,64162.28,57717.1,11,1,0
101338,1193,cash_in,ATM,Bangalore,utility,10,899.76,31100.18,30200.420000000002,11,1,0
101339,1846,payment,ATM,Delhi,utility,21,100.0,46257.48,46157.48,11,0,0
101340,1714,purchase,ATM,Mumbai,grocery,3,11475.94,36529.25,25053.309999999998,2,0,0
101341,1391,transfer,web,Mumbai,fashion,14,2980.3,37382.74,34402.439999999995,2,0,0
101342,1025,transfer,mobile,Chennai,electronics,19,5027.055,61049.65,57083.96,11,0,0
101343,1434,payment,POS,Delhi,fashion,11,6359.54,33214.3,26854.760000000002,8,0,0
101344,1172,purchase,POS,Chennai,electronics,19,5867.49,54348.04,48480.55,3,0,0
101345,1299,transfer,mobile,Bangalore,fashion,21,5027.055,50836.63,43623.53,9,0,0
101346,1644,purchase,mobile,Chennai,travel,22,7344.07,35692.92,28348.85,4,0,0
101347,1325,transfer,mobile,Bangalore,travel,20,1393.86,38934.18,37540.32,6,0,0
101348,1409,purchase,ATM,Mumbai,utility,9,8173.2,55008.99,46835.79,1,1,0
101349,1117,cash_out,web,Chennai,utility,23,6276.77,49622.95,43346.17999999999,11,0,0
101350,1835,purchase,web,Chennai,grocery,15,5945.04,50574.42,44629.38,10,0,0
101351,1786,purchase,web,Hyderabad,electronics,22,6056.3,46510.97,40454.67,10,1,0
101352,1723,payment,ATM,Mumbai,travel,7,100.0,45540.15,45440.15,3,0,0
101353,1224,cash_out,web,Hyderabad,fashion,19,4475.19,49676.57,45201.38,4,0,0
101354,1531,cash_in,ATM,Bangalore,grocery,7,2583.56,71588.03,69004.47,5,0,0
101355,1112,payment,web,Bangalore,fashion,5,2223.47,57936.24,55712.77,1,0,0
101356,1139,cash_in,mobile,Mumbai,travel,2,3780.31,48036.66,44256.350000000006,4,0,0
101357,1558,transfer,POS,Bangalore,travel,7,7063.63,33772.38,26708.749999999996,5,1,0
101358,1000,cash_in,POS,Mumbai,travel,22,5717.98,43714.55,37996.57000000001,4,0,0
101359,1089,purchase,ATM,Bangalore,travel,9,6093.69,36196.34,30102.649999999998,10,0,0
101360,1653,cash_in,web,Delhi,fashion,4,3884.17,38051.21,34167.04,10,0,0
101361,1319,payment,POS,Chennai,grocery,10,5940.74,21943.29,16002.550000000001,7,0,0
101362,1549,payment,mobile,Delhi,travel,3,4502.38,49830.62,45328.240000000005,8,0,0
101363,1804,cash_in,mobile,Mumbai,utility,16,7372.81,81015.91,73643.1,8,0,0
101364,1893,payment,mobile,Mumbai,grocery,2,6739.15,52942.53,46203.38,3,0,0
101365,1138,payment,ATM,Delhi,utility,17,5399.54,60911.11,55511.57,5,0,0
101366,1510,cash_in,ATM,Chennai,fashion,7,2996.77,64396.98,61400.21000000001,10,0,0
101367,1867,cash_out,web,Chennai,travel,23,5682.47,45699.52,40017.049999999996,8,0,0
101368,1844,cash_out,mobile,Hyderabad,grocery,11,5606.13,46703.72,41097.590000000004,7,0,0
101369,1258,transfer,web,Bangalore,travel,20,5298.33,29050.0,23751.67,9,0,0
101370,1672,payment,web,Hyderabad,travel,15,3810.34,52953.72,49143.380000000005,10,0,0
101371,1901,cash_in,mobile,Chennai,grocery,13,3363.65,50838.34,47474.689999999995,7,0,0
101372,1689,payment,web,Delhi,travel,20,5805.93,37157.23,31351.300000000003,2,1,0
101373,1009,purchase,POS,Bangalore,travel,15,2855.76,67228.15,64372.38999999999,4,0,0
101374,1260,payment,ATM,Delhi,electronics,3,4370.57,38350.47,33979.9,8,1,0
101375,1918,payment,web,Hyderabad,electronics,0,6467.17,92710.61,86243.44,9,0,0
101376,1649,cash_out,mobile,Mumbai,grocery,0,6103.72,56051.69,49947.97,7,1,0
101377,1171,cash_in,ATM,Delhi,grocery,21,2106.83,49671.9,47565.07,5,0,0
101378,1897,payment,ATM,Hyderabad,travel,14,5746.31,79084.13,73337.82,1,0,0
101379,1012,cash_out,web,Hyderabad,utility,19,10079.7,15754.47,5674.769999999999,9,1,1
101380,1167,transfer,POS,Hyderabad,grocery,19,6688.99,45706.67,39017.68,6,0,0
101381,1641,cash_out,web,Mumbai,travel,2,4313.53,43496.79,39183.26,2,1,0
101382,1595,cash_out,POS,Mumbai,utility,13,8268.74,47282.95,39014.21,11,0,0
101383,1320,cash_out,ATM,Mumbai,electronics,8,10497.97,53391.85,42893.88,10,0,0
101384,1318,payment,web,Bangalore,grocery,18,7158.39,46841.33,39682.94,10,0,0
101385,1612,payment,mobile,Mumbai,travel,7,671.11,71015.03,70343.92,2,0,0
101386,1328,transfer,web,Mumbai,electronics,1,6542.03,56530.6,49988.57,10,0,0
101387,1784,purchase,POS,Mumbai,fashion,3,8371.97,57259.84,48887.869999999995,1,1,0
101388,1776,purchase,POS,Delhi,electronics,0,100.0,56935.19,56835.19,4,0,0
101389,1970,purchase,web,Mumbai,travel,10,7342.79,30674.0,23331.21,10,0,0
101390,1910,transfer,POS,Bangalore,utility,4,4492.2,53029.49,48537.29,11,0,0
101391,1919,purchase,ATM,Hyderabad,fashion,1,8288.6,53547.0,45258.4,2,0,0
101392,1549,purchase,web,Delhi,fashion,12,4822.11,33135.39,28313.28,10,0,0
101393,1418,cash_out,POS,Chennai,fashion,16,5027.055,63290.0,57431.94,11,0,0
101394,1605,payment,web,Mumbai,grocery,16,5899.98,19438.8,13538.82,9,0,0
101395,1094,payment,web,Hyderabad,travel,17,6785.28,87795.62,81010.34,2,0,0
101396,1816,cash_out,mobile,Hyderabad,fashion,20,6117.76,49437.07,43319.31,11,0,0
101397,1580,cash_out,web,Delhi,electronics,8,2752.26,37168.22,34415.96,9,0,0
101398,1317,cash_out,mobile,Chennai,utility,5,4342.19,59265.92,54923.729999999996,1,0,0
101399,1955,payment,POS,Bangalore,travel,19,4983.55,59392.31,54408.759999999995,7,0,0
101400,1235,purchase,mobile,Hyderabad,electronics,2,8075.89,80691.71,72615.82,6,0,0
101401,1945,cash_out,mobile,Hyderabad,grocery,7,6210.81,76732.64,70521.83,6,0,0
101402,1333,transfer,mobile,Hyderabad,fashion,2,3356.02,30052.51,26696.489999999998,2,0,0
101403,1884,cash_out,ATM,Hyderabad,electronics,0,2700.76,45949.31,43248.549999999996,1,0,0
101404,1375,cash_in,mobile,Delhi,travel,19,6636.87,36355.18,29718.31,10,1,0
101405,1458,cash_out,web,Chennai,electronics,12,3812.94,61132.33,57319.39,8,0,0
101406,1136,payment,mobile,Hyderabad,grocery,20,6882.99,71225.09,64342.1,8,0,0
101407,1929,cash_out,web,Bangalore,utility,4,4860.53,30251.22,25390.690000000002,2,0,0
101408,1587,cash_in,mobile,Bangalore,fashion,15,8650.26,49051.93,40401.67,4,0,0
101409,1994,transfer,ATM,Mumbai,travel,20,3157.46,40522.03,37364.57,4,0,0
101410,1546,purchase,POS,Hyderabad,fashion,23,8596.91,62666.6,54069.69,2,0,0
101411,1512,cash_out,mobile,Hyderabad,fashion,15,7458.69,56142.28,48683.59,11,0,0
101412,1295,cash_in,mobile,Hyderabad,fashion,23,3899.01,67637.21,63738.200000000004,9,0,0
101413,1319,cash_in,ATM,Hyderabad,electronics,11,2804.17,43684.06,40879.89,4,0,0
101414,1917,transfer,mobile,Hyderabad,electronics,12,9819.22,48250.26,38431.04,4,0,0
101415,1571,payment,web,Bangalore,utility,3,2743.43,55911.72,53168.29,4,0,0
101416,1831,cash_out,mobile,Chennai,grocery,8,5765.96,45934.25,40168.29,5,0,0
101417,1348,cash_in,mobile,Chennai,travel,15,5863.39,54485.02,48621.63,10,0,0
101418,1839,transfer,POS,Mumbai,electronics,0,5025.01,69052.23,64027.219999999994,8,0,0
101419,1778,purchase,POS,Bangalore,fashion,4,6953.36,82003.96,75050.6,4,0,0
101420,1872,cash_in,mobile,Hyderabad,grocery,20,2673.57,42675.04,40001.47,3,0,0
101421,1228,transfer,ATM,Chennai,travel,4,9832.66,82213.0,72380.34,11,0,0
101422,1269,payment,POS,Delhi,travel,23,2938.7,42465.61,39526.91,1,1,0
101423,1827,payment,mobile,Delhi,travel,18,4640.17,63033.9,58393.73,2,0,0
101424,1797,cash_in,POS,Delhi,travel,8,1404.56,42584.06,41179.5,4,0,0
101425,1290,cash_in,mobile,Hyderabad,utility,7,7615.28,34556.11,26940.83,9,0,0
101426,1724,cash_out,POS,Hyderabad,travel,18,9720.28,68340.89,58620.61,1,0,0
101427,1164,transfer,POS,Mumbai,grocery,17,10020.35,49262.75,39242.4,6,1,1
101428,1004,cash_in,web,Mumbai,electronics,14,7836.8,69259.98,61423.17999999999,6,0,0
101429,1850,cash_out,mobile,Mumbai,grocery,3,4072.14,61280.21,57208.07,10,0,0
101430,1378,cash_out,mobile,Delhi,fashion,14,5004.3,56166.71,51162.409999999996,3,0,0
101431,1077,cash_in,mobile,Hyderabad,utility,12,4192.74,58267.34,54074.6,10,0,0
101432,1409,payment,mobile,Delhi,utility,17,1967.12,66329.65,64362.52999999999,9,0,0
101433,1573,transfer,POS,Mumbai,fashion,19,4261.3,63896.72,59635.42,10,0,0
101434,1131,transfer,web,Hyderabad,grocery,4,7271.9,43932.05,36660.15,3,0,0
101435,1600,payment,web,Bangalore,grocery,17,2832.54,56344.02,53511.479999999996,1,1,0
101436,1748,cash_in,ATM,Chennai,fashion,7,100.0,72509.23,72409.23,2,1,0
101437,1041,transfer,mobile,Chennai,travel,0,1867.49,50679.36,48811.87,4,0,0
101438,1088,cash_in,ATM,Mumbai,travel,18,7045.54,42588.61,35543.07,4,0,0
101439,1401,cash_in,POS,Delhi,electronics,22,704.49,40679.25,39974.76,2,0,0
101440,1295,cash_out,ATM,Bangalore,grocery,16,3820.02,62737.31,58917.29,10,0,0
101441,1839,payment,mobile,Hyderabad,grocery,1,4040.95,46393.62,42352.670000000006,6,0,0
101442,1294,cash_in,web,Delhi,fashion,18,5645.0,55433.53,49788.53,6,0,0
101443,1615,purchase,web,Mumbai,fashion,15,5586.51,45679.04,40092.53,3,0,0
101444,1525,payment,mobile,Delhi,travel,17,6000.55,67609.18,61608.62999999999,1,0,0
101445,1799,transfer,POS,Mumbai,grocery,1,4628.3,52253.25,47624.95,10,1,0
101446,1690,cash_out,mobile,Chennai,grocery,5,2638.68,71422.54,68783.86,9,0,0
101447,1636,transfer,POS,Chennai,utility,6,7253.51,70873.16,63619.65,4,0,0
101448,1421,transfer,web,Delhi,electronics,5,590.69,48677.83,48087.14,9,0,0
101449,1864,payment,POS,Bangalore,electronics,5,6953.14,70000.16,63047.020000000004,5,1,0
101450,1022,transfer,mobile,Hyderabad,travel,8,7860.23,44933.46,37073.229999999996,7,1,0
101451,1574,cash_in,mobile,Mumbai,grocery,7,10841.87,53992.2,43150.329999999994,3,0,0
101452,1142,transfer,mobile,Hyderabad,utility,23,3114.52,38304.39,35189.87,3,0,0
101453,1992,cash_out,POS,Chennai,grocery,21,3599.52,58903.33,55303.810000000005,8,0,0
101454,1664,cash_out,POS,Bangalore,fashion,20,5133.32,54519.45,49386.13,1,0,0
101455,1144,purchase,POS,Bangalore,travel,8,4946.84,57712.98,52766.14,8,0,0
101456,1224,cash_out,web,Hyderabad,electronics,11,7086.56,29598.09,22511.53,8,0,0
101457,1502,transfer,ATM,Chennai,grocery,17,6306.16,20159.66,13853.5,3,0,0
101458,1961,cash_out,ATM,Hyderabad,travel,22,4120.29,33010.54,28890.25,1,0,0
101459,1973,payment,mobile,Delhi,electronics,5,4754.79,57486.78,52731.99,9,0,0
101460,1820,cash_out,web,Bangalore,grocery,22,7333.3,60101.8,52768.5,4,0,0
101461,1615,cash_in,POS,Bangalore,utility,3,1834.51,66940.05,65105.54,7,0,0
101462,1103,payment,mobile,Delhi,travel,6,4415.75,43932.33,39516.58,9,0,0
101463,1946,purchase,web,Chennai,grocery,17,6386.81,53129.63,46742.82,3,0,0
101464,1038,cash_in,mobile,Bangalore,electronics,19,2333.33,39484.61,37151.28,5,0,0
101465,1946,transfer,web,Mumbai,electronics,4,100.0,70510.95,70410.95,10,0,0
101466,1197,transfer,web,Mumbai,utility,17,8616.44,39359.76,30743.32,11,1,0
101467,1645,transfer,ATM,Chennai,travel,9,4948.82,67677.93,62729.10999999999,3,0,0
101468,1578,cash_in,mobile,Delhi,travel,7,1856.08,46230.32,44374.24,5,1,0
101469,1390,cash_in,POS,Hyderabad,grocery,0,7301.05,73628.68,66327.62999999999,11,0,0
101470,1178,cash_in,ATM,Chennai,electronics,14,4479.23,52744.36,48265.130000000005,2,0,0
101471,1967,payment,ATM,Hyderabad,electronics,2,2412.96,52416.31,50003.35,4,0,0
101472,1553,payment,POS,Chennai,utility,14,5924.32,38688.8,32764.480000000003,2,0,0
101473,1447,transfer,web,Mumbai,utility,13,5128.88,82505.26,77376.37999999999,3,0,0
101474,1499,cash_out,POS,Delhi,travel,0,3467.03,64862.24,61395.21,5,0,0
101475,1014,transfer,mobile,Mumbai,electronics,20,3075.97,57679.34,54603.369999999995,9,0,0
101476,1622,purchase,POS,Delhi,grocery,7,2434.65,53593.32,51158.67,3,0,0
101477,1668,payment,web,Hyderabad,fashion,6,6838.88,40089.0,33250.12,10,0,0
101478,1288,cash_in,POS,Chennai,grocery,8,1879.11,60099.07,58219.96,6,1,0
101479,1477,payment,web,Bangalore,utility,17,3006.23,48999.46,45993.229999999996,4,0,0
101480,1230,cash_in,web,Bangalore,grocery,11,5252.89,50862.81,45609.92,4,1,0
101481,1922,purchase,mobile,Delhi,electronics,7,8647.21,63364.56,54717.35,11,0,0
101482,1419,purchase,POS,Delhi,travel,7,5332.25,54266.79,48934.54,10,0,0
101483,1156,payment,POS,Mumbai,fashion,5,6470.43,50272.26,43801.83,10,1,0
101484,1549,cash_in,mobile,Bangalore,travel,2,5255.52,71534.72,66279.2,5,0,0
101485,1440,purchase,web,Mumbai,fashion,1,7266.09,37716.95,30450.859999999997,11,0,0
101486,1096,transfer,mobile,Hyderabad,fashion,13,9843.91,25176.85,15332.939999999999,7,0,0
101487,1996,transfer,mobile,Bangalore,electronics,7,3905.69,38060.03,34154.34,11,0,0
101488,1410,cash_in,web,Hyderabad,electronics,5,5035.1,52280.63,47245.53,4,0,0
101489,1950,payment,mobile,Chennai,utility,3,5433.82,60418.25,54984.43,8,0,0
101490,1288,purchase,POS,Mumbai,utility,4,6324.53,38838.29,32513.760000000002,9,1,0
101491,1253,payment,mobile,Delhi,fashion,20,5331.04,105312.0,99980.96,9,0,0
101492,1195,transfer,ATM,Bangalore,utility,12,3640.65,52732.41,49091.76,9,0,0
101493,1597,purchase,web,Mumbai,electronics,8,4982.26,52276.72,47294.46,2,0,0
101494,1833,payment,ATM,Delhi,utility,12,11079.18,30655.48,19576.3,3,1,1
101495,1521,cash_out,ATM,Chennai,fashion,8,5784.71,28358.02,22573.31,5,0,0
101496,1516,cash_in,web,Bangalore,travel,23,223.07,23253.57,23030.5,1,1,0
101497,1634,cash_in,web,Hyderabad,grocery,23,4012.77,70571.29,66558.51999999999,4,0,0
101498,1841,cash_out,mobile,Chennai,utility,15,5033.49,68186.76,63153.27,11,0,0
101499,1864,transfer,web,Delhi,electronics,11,4648.56,49978.21,45329.65,5,0,0
101500,1117,purchase,ATM,Bangalore,travel,1,4828.9,31776.33,26947.43,9,1,0
101501,1805,cash_in,ATM,Bangalore,electronics,18,5715.67,45837.12,40121.450000000004,8,0,0
101502,1908,cash_out,POS,Chennai,utility,15,6271.53,71321.57,65050.04000000001,1,0,0
101503,1158,cash_out,web,Bangalore,fashion,23,5647.09,42437.68,36790.59,3,0,0
101504,1814,transfer,ATM,Delhi,grocery,12,7376.56,36469.36,29092.8,3,0,0
101505,1227,transfer,POS,Chennai,grocery,4,1261.63,44285.0,43023.37,11,0,0
101506,1876,payment,POS,Hyderabad,travel,22,4368.36,45607.09,41238.729999999996,6,0,0
101507,1215,cash_in,mobile,Chennai,grocery,23,6085.67,61071.3,54985.630000000005,4,0,0
101508,1947,payment,ATM,Chennai,fashion,5,5640.41,16891.53,11251.119999999999,4,0,0
101509,1695,cash_out,mobile,Hyderabad,electronics,20,3369.25,52539.94,49170.69,1,0,0
101510,1014,purchase,ATM,Delhi,fashion,23,3670.26,39547.79,35877.53,10,0,0
101511,1156,purchase,mobile,Mumbai,travel,16,2895.69,41966.87,39071.18,11,0,0
101512,1647,transfer,mobile,Mumbai,travel,16,7441.67,61316.9,53875.23,4,0,0
101513,1260,purchase,web,Hyderabad,grocery,16,369.74,30472.88,30103.14,1,0,0
101514,1156,purchase,mobile,Delhi,fashion,2,1796.17,52698.95,50902.78,5,0,0
101515,1046,purchase,web,Bangalore,electronics,12,6046.61,57219.12,51172.51,3,0,0
101516,1323,cash_out,POS,Hyderabad,fashion,11,6357.94,58694.11,52336.17,10,1,0
101517,1843,purchase,ATM,Mumbai,electronics,5,1038.95,60603.0,59564.05,5,0,0
101518,1684,purchase,POS,Delhi,electronics,21,6566.1,58578.58,52012.48,3,1,0
101519,1129,purchase,ATM,Chennai,fashion,20,5451.26,60788.99,55337.729999999996,5,0,0
101520,1410,payment,POS,Delhi,utility,12,6289.16,36787.97,30498.81,4,0,0
101521,1094,cash_out,ATM,Delhi,fashion,13,5181.13,70485.11,65303.98,9,0,0
101522,1626,transfer,mobile,Mumbai,electronics,6,6063.68,32231.54,26167.86,6,0,0
101523,1754,payment,ATM,Mumbai,travel,4,6150.07,55555.17,49405.1,10,1,0
101524,1931,cash_in,ATM,Bangalore,travel,13,6179.78,39786.63,33606.85,2,0,0
101525,1291,cash_out,POS,Bangalore,grocery,17,5610.16,24232.79,18622.63,1,0,0
101526,1793,cash_out,POS,Hyderabad,travel,3,4786.1,41448.35,36662.25,1,0,0
101527,1810,cash_in,POS,Chennai,utility,0,4800.9,48223.25,43422.35,1,0,0
101528,1282,cash_in,web,Bangalore,electronics,6,5575.42,70803.63,65228.21000000001,9,0,0
101529,1068,cash_in,web,Mumbai,fashion,19,7063.54,77295.09,70231.55,5,0,0
101530,1659,transfer,ATM,Delhi,fashion,12,9911.85,48055.39,38143.54,4,0,0
101531,1010,purchase,ATM,Hyderabad,utility,3,6321.17,29164.57,22843.4,10,0,0
101532,1253,cash_out,mobile,Bangalore,travel,12,5943.52,30408.19,24464.67,5,0,0
101533,1841,purchase,mobile,Delhi,electronics,3,8038.57,61578.04,53539.47,9,0,0
101534,1871,purchase,ATM,Delhi,travel,2,5991.15,60622.36,54631.21,3,0,0
101535,1549,cash_in,web,Bangalore,grocery,7,2349.23,40889.49,38540.259999999995,3,0,0
101536,1133,transfer,ATM,Chennai,travel,19,3166.67,32386.58,29219.910000000003,2,0,0
101537,1711,payment,mobile,Chennai,grocery,7,9572.3,64884.12,55311.82000000001,8,1,0
101538,1022,transfer,web,Hyderabad,fashion,16,3216.42,31580.16,28363.739999999998,7,1,0
101539,1814,purchase,web,Chennai,electronics,14,6425.37,43335.32,36909.95,2,0,0
101540,1345,transfer,mobile,Hyderabad,grocery,3,2528.23,57102.39,54574.159999999996,4,0,0
101541,1301,cash_in,ATM,Mumbai,travel,5,8210.73,19986.42,11775.689999999999,7,1,0
101542,1362,payment,POS,Bangalore,travel,23,3849.58,64300.22,60450.64,1,0,0
101543,1395,cash_in,ATM,Delhi,fashion,21,5206.95,85704.22,80497.27,1,0,0
101544,1217,payment,ATM,Hyderabad,utility,5,4429.4,51708.33,47278.93,8,0,0
101545,1140,purchase,mobile,Chennai,utility,9,6262.17,49480.21,43218.04,6,1,0
101546,1615,payment,web,Hyderabad,travel,3,5428.86,50664.88,45236.02,2,0,0
101547,1957,payment,mobile,Hyderabad,utility,8,7274.91,53372.74,46097.83,10,0,0
101548,1209,payment,ATM,Chennai,electronics,15,6638.17,39050.4,32412.230000000003,10,1,0
101549,1984,transfer,POS,Chennai,utility,6,5704.58,33135.01,27430.43,1,1,0
101550,1992,transfer,POS,Bangalore,electronics,13,6628.47,44703.36,38074.89,3,0,0
101551,1622,purchase,POS,Delhi,travel,5,6750.92,52304.03,45553.11,4,1,0
101552,1615,payment,mobile,Bangalore,travel,0,4006.35,35023.84,31017.489999999998,5,1,0
101553,1827,cash_out,web,Bangalore,travel,17,3815.73,29800.87,25985.14,11,0,0
101554,1682,purchase,mobile,Chennai,fashion,11,8880.24,43393.7,34513.46,10,0,0
101555,1459,payment,POS,Chennai,utility,21,6765.71,29998.83,23233.120000000003,3,0,0
101556,1355,payment,ATM,Delhi,grocery,14,6011.0,60076.95,54065.95,5,0,0
101557,1323,transfer,web,Hyderabad,grocery,0,2995.8,1000.0,0.0,7,1,0
101558,1132,purchase,mobile,Bangalore,travel,14,529.38,32477.99,31948.61,11,0,0
101559,1887,payment,mobile,Delhi,utility,14,4268.33,71202.95,66934.62,9,0,0
101560,1804,payment,web,Bangalore,electronics,15,3868.35,46674.22,42805.87,5,1,0
101561,1839,purchase,web,Hyderabad,grocery,20,4224.19,52758.94,48534.75,4,1,0
101562,1126,cash_out,ATM,Bangalore,travel,0,7132.14,48066.2,40934.06,10,0,0
101563,1105,purchase,web,Mumbai,grocery,2,8818.52,40590.23,31771.710000000003,11,1,0
101564,1603,purchase,ATM,Delhi,grocery,11,7773.67,66427.9,58654.229999999996,9,0,0
101565,1798,cash_out,POS,Chennai,grocery,6,3485.71,41422.08,37936.37,8,0,0
101566,1377,purchase,POS,Bangalore,travel,4,6345.43,37572.78,31227.35,5,0,0
101567,1904,payment,mobile,Delhi,travel,0,3781.7,59851.43,56069.73,9,0,0
101568,1050,purchase,POS,Delhi,fashion,0,397.22,21040.22,20643.0,11,0,0
101569,1028,cash_out,POS,Bangalore,fashion,14,4808.85,45718.65,40909.8,9,0,0
101570,1461,cash_in,ATM,Chennai,fashion,7,8151.81,42215.64,34063.83,1,0,0
101571,1295,purchase,mobile,Chennai,grocery,10,4163.26,45437.68,41274.42,6,1,0
101572,1296,transfer,web,Bangalore,utility,13,7083.06,42674.24,35591.18,11,0,0
101573,1725,payment,mobile,Delhi,travel,22,3335.99,55626.31,52290.32,5,0,0
101574,1778,payment,POS,Chennai,fashion,12,6721.25,66495.29,59774.03999999999,6,0,0
101575,1406,transfer,web,Bangalore,utility,18,4391.0,56890.05,52499.05,10,0,0
101576,1768,transfer,mobile,Bangalore,fashion,11,8808.42,44946.3,36137.880000000005,3,0,0
101577,1813,purchase,mobile,Bangalore,fashion,21,4216.69,59471.5,55254.81,3,0,0
101578,1612,transfer,mobile,Delhi,utility,18,3644.03,61228.87,57584.840000000004,10,1,0
101579,1404,cash_in,mobile,Chennai,fashion,3,8678.72,55413.93,46735.21,5,1,0
101580,1345,cash_out,ATM,Delhi,grocery,3,3557.9,65729.75,62171.85,7,0,0
101581,1621,transfer,mobile,Mumbai,grocery,2,5532.08,14789.07,9256.99,4,0,0
101582,1419,transfer,POS,Chennai,grocery,5,3575.92,50401.47,46825.55,6,0,0
101583,1181,cash_in,POS,Delhi,electronics,4,7310.24,54617.8,47307.560000000005,5,0,0
101584,1982,payment,ATM,Chennai,fashion,10,8242.2,27781.46,19539.26,2,0,0
101585,1824,payment,web,Mumbai,electronics,8,3313.68,53311.57,49997.89,11,0,0
101586,1000,purchase,web,Hyderabad,travel,2,6365.85,63724.26,57358.41,1,0,0
101587,1830,cash_in,POS,Bangalore,utility,8,6597.89,46641.88,40043.99,6,0,0
101588,1949,cash_out,POS,Delhi,travel,11,5315.5,59848.09,54532.59,5,1,0
101589,1566,cash_out,ATM,Mumbai,electronics,2,8813.98,65341.3,56527.32000000001,9,0,0
101590,1370,cash_in,web,Mumbai,grocery,19,8795.07,70136.96,61341.89000000001,7,0,0
101591,1935,cash_out,web,Chennai,fashion,16,2868.39,67432.31,64563.92,1,0,0
101592,1910,payment,mobile,Chennai,fashion,20,8021.65,70484.1,62462.450000000004,10,0,0
101593,1660,cash_out,mobile,Bangalore,grocery,11,6266.54,42506.79,36240.25,6,0,0
101594,1430,cash_out,mobile,Chennai,fashion,17,5610.02,44148.01,38537.990000000005,11,0,0
101595,1968,cash_in,ATM,Delhi,utility,3,4419.52,12898.31,8478.789999999999,7,0,0
101596,1308,cash_in,POS,Delhi,utility,9,1294.27,34022.48,32728.210000000003,3,0,0
101597,1136,cash_out,ATM,Delhi,utility,17,5707.55,68276.74,62569.19,9,0,0
101598,1201,transfer,web,Hyderabad,travel,7,5769.67,40927.15,35157.48,11,1,0
101599,1435,cash_in,POS,Delhi,grocery,8,9986.83,55963.83,45977.0,11,0,0
101600,1312,purchase,mobile,Chennai,utility,18,3314.7,53610.9,50296.200000000004,2,0,0
101601,1116,purchase,ATM,Chennai,electronics,12,981.82,68610.29,67628.46999999999,1,0,0
